2024
iD_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PVEM|PT|MC|PANAL|MORENA|PES|PAN_PRD_MC|PAN_PRD|PAN_MC|PRD_MC|PRI_PVEM_PANAL|PRI_PVEM|PRI_PANAL|PVEM_PANAL|PT_MORENA_PES|PT_MORENA|PT_PES|MORENA_PES|CNR|NULOS|TOTAL|RAC|JAMK|AMLO|JHRC|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
28|1|1981|C|1|0|1|548|27|1|300|Estrato 300|0||20|64|22|3|4|13|3|1|147|11|2|0|0|0|0|0|0|0|7|1|0|7|1|5|292|72|27|186|1|2018|7|1|19|48|37|1|N
28|2|716|B|1|0|2|435|24|3|301|Estrato 301|0||3|150|44|3|0|14|1|1|46|6|2|2|1|0|0|0|1|0|1|1|0|0|0|2|285|159|46|68|10|2018|7|1|19|26|35|1|N
28|2|946|B|1|0|1|719|32|4|301|Estrato 301|0||57|129|38|2|1|14|1|0|151|38|1|2|2|0|1|0|0|0|5|3|0|0|4|8|438|137|40|211|38|2018|7|1|19|30|28|1|N
28|2|952|B|1|0|1|517|32|6|301|Estrato 301|0||35|87|40|1|1|7|1|1|119|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|277|89|42|132|14|2018|7|1|19|51|14|1|N
28|2|966|C|12|0|1|710|32|4|301|Estrato 301|0||66|107|34|5|2|18|1|2|179|5|3|0|0|0|0|0|0|0|3|5|1|0|0|5|395|116|38|211|25|2018|7|1|19|57|34|1|N
28|2|971|C|1|0|1|399|32|6|301|Estrato 301|0||46|38|27|1|2|7|1|0|104|4|2|0|0|0|0|0|0|0|3|2|0|0|0|5|205|42|29|120|9|2018|7|1|20|14|52|1|N
28|2|1018|C|16|0|2|738|32|4|301|Estrato 301|0||83|48|16|1|3|11|0|1|239|4|3|0|0|0|0|0|0|0|11|2|1|2|0|3|377|52|20|270|32|2018|7|1|19|23|0|1|N
28|2|1031|C|1|0|1|476|32|4|301|Estrato 301|0||110|66|29|3|1|19|1|2|151|7|2|0|1|0|1|2|0|0|2|1|0|0|1|7|296|73|35|180|0|2018|7|1|19|59|5|1|N
28|2|1036|C|1|0|1|470|32|6|301|Estrato 301|0||115|99|29|2|0|10|1|0|119|5|1|1|0|0|1|1|0|0|6|0|0|1|0|1|302|104|31|141|25|2018|7|1|20|16|4|1|N
28|2|1785|C|1|0|1|488|32|5|301|Estrato 301|0||90|53|52|0|0|0|0|0|164|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|301|53|52|164|21|2018|7|1|19|58|57|1|N
28|2|1790|C|1|0|1|547|32|5|301|Estrato 301|0||92|75|20|2|3|13|0|3|173|3|2|0|1|0|1|0|0|0|2|3|0|1|0|2|346|80|27|195|42|2018|7|1|19|58|2|1|N
28|3|261|B|1|0|3|178|10|13|302|Estrato 302|0||133|37|50|1|0|0|0|0|48|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|143|38|50|48|6|2018|7|1|19|23|50|1|N
28|3|514|B|1|0|1|628|22|9|302|Estrato 302|0||62|84|33|1|4|18|1|0|183|5|4|1|0|0|0|0|0|0|7|3|0|2|2|9|400|91|37|218|43|2018|7|1|20|26|21|1|N
28|3|514|C|4|0|1|627|22|9|302|Estrato 302|0||62|75|45|3|1|22|2|0|182|2|2|0|0|0|0|1|0|0|11|3|0|1|0|6|388|82|47|221|32|2018|7|1|20|36|13|1|N
28|3|562|C|4|0|2|745|22|9|302|Estrato 302|0||52|84|42|2|3|20|0|0|216|5|1|1|0|0|0|2|0|0|6|2|0|1|1|12|420|88|47|250|22|2018|7|1|20|33|37|1|N
28|3|687|B|1|0|2|629|22|9|302|Estrato 302|0||45|96|110|2|4|13|2|2|108|6|1|0|2|0|0|0|0|0|8|0|1|2|0|11|378|103|116|138|10|2018|7|1|19|5|40|1|N
28|3|714|E|1|0|3|219|23|13|302|Estrato 302|0||127|56|61|1|0|6|0|1|42|2|3|0|1|0|0|0|0|0|0|0|0|0|0|5|182|61|62|50|4|2018|7|1|19|45|47|1|N
28|3|1147|B|1|0|1|707|33|8|302|Estrato 302|0||21|79|53|3|2|28|4|1|142|18|4|1|2|0|0|0|0|0|5|2|1|4|1|18|408|93|56|200|40|2018|7|1|19|45|31|1|N
28|3|1156|C|1|0|1|574|33|8|302|Estrato 302|0||11|76|56|4|1|30|4|0|129|5|1|0|0|0|0|0|0|0|0|0|0|3|1|10|342|85|57|167|22|2018|7|1|19|40|57|1|N
28|3|1157|C|2|0|1|586|33|8|302|Estrato 302|0||11|76|53|4|2|30|4|1|118|13|1|0|0|0|0|0|0|0|3|0|0|0|0|9|338|85|56|164|24|2018|7|1|19|31|16|1|N
28|3|1172|C|1|0|1|610|33|8|302|Estrato 302|0||26|80|38|4|1|18|1|3|151|14|1|0|1|0|0|0|0|0|4|2|1|2|0|7|366|87|42|192|38|2018|7|1|19|59|35|1|N
28|3|1172|C|2|0|1|610|33|8|302|Estrato 302|0||26|71|32|1|1|21|3|0|170|10|0|0|0|0|1|0|0|0|12|0|0|0|0|7|369|75|34|213|40|2018|7|1|19|49|32|1|N
28|3|1179|B|1|0|2|378|33|8|302|Estrato 302|0||29|70|25|3|1|9|3|0|85|7|2|1|0|0|0|0|0|0|2|1|0|1|0|3|235|79|26|105|22|2018|7|1|20|1|45|1|N
28|3|1196|B|1|0|3|402|33|8|302|Estrato 302|0||36|47|19|2|0|25|2|1|64|3|0|1|0|1|0|0|0|0|5|3|1|2|0|0|192|53|20|103|16|2018|7|1|20|25|47|1|N
28|3|1242|C|1|0|1|489|35|13|302|Estrato 302|0||119|128|63|3|0|12|7|0|89|0|2|1|2|0|0|1|1|0|3|1|0|1|1|1|328|143|65|106|12|2018|7|1|19|29|4|1|N
28|3|1264|B|1|0|2|738|35|13|302|Estrato 302|0||109|110|76|4|0|20|0|4|199|13|3|0|1|0|0|0|0|0|8|5|0|2|0|15|470|118|80|247|10|2018|7|1|20|31|54|1|N
28|3|1277|B|1|0|3|511|35|13|302|Estrato 302|0||111|120|94|4|0|17|3|1|90|9|2|0|2|1|2|0|1|0|4|2|0|2|1|18|376|132|98|124|3|2018|7|1|19|53|40|1|N
28|3|1527|B|1|0|1|528|40|9|302|Estrato 302|0||93|108|49|5|0|22|1|1|131|8|1|0|1|1|1|0|1|0|6|0|0|3|0|7|365|117|52|170|19|2018|7|1|20|17|47|1|N
28|3|1530|C|2|0|1|536|40|9|302|Estrato 302|0||92|104|29|2|0|17|4|0|109|7|4|0|1|0|0|1|0|0|8|2|0|5|0|11|320|115|30|148|16|2018|7|1|19|27|30|1|N
28|3|1547|B|1|0|3|233|40|9|302|Estrato 302|0||86|38|17|4|0|7|2|1|50|7|0|0|1|0|0|1|0|0|2|0|0|1|0|5|142|45|19|67|6|2018|7|1|18|54|53|1|N
28|3|1552|B|1|0|3|537|40|9|302|Estrato 302|0||90|96|69|2|0|17|3|2|87|2|2|0|2|0|0|1|1|0|1|1|1|1|2|16|329|105|73|110|23|2018|7|1|20|7|15|1|N
28|3|2009|C|2|0|1|505|22|10|302|Estrato 302|0||70|49|22|2|2|8|2|1|113|6|0|0|0|0|0|2|0|0|4|0|0|1|0|8|226|53|27|132|6|2018|7|1|19|44|5|1|N
28|4|565|C|1|0|1|485|22|12|303|Estrato 303|0||17|61|42|1|1|17|2|2|106|4|0|1|0|0|0|1|0|0|4|2|1|0|0|8|266|65|46|134|13|2018|7|1|20|36|37|1|N
28|4|568|C|1|0|1|417|22|12|303|Estrato 303|0||41|45|30|0|1|9|1|2|115|5|2|1|0|0|1|1|6|2|1|1|0|0|0|0|225|49|43|131|2|2018|7|1|20|8|16|1|N
28|4|569|B|1|0|1|382|22|12|303|Estrato 303|0||48|44|42|0|1|8|1|0|86|1|1|0|0|0|0|0|0|0|0|0|0|0|1|6|205|46|43|95|14|2018|7|1|19|36|53|1|N
28|4|571|B|1|0|1|602|22|12|303|Estrato 303|0||81|92|57|1|1|16|5|1|146|4|4|0|2|0|0|0|2|0|4|0|0|0|0|6|356|104|61|170|15|2018|7|1|20|26|6|1|N
28|4|576|B|1|0|1|467|22|12|303|Estrato 303|0||50|58|32|1|2|10|2|0|111|0|2|0|0|0|1|0|0|0|4|0|0|0|0|5|240|63|35|125|12|2018|7|1|19|34|16|1|N
28|4|607|C|1|0|1|472|22|12|303|Estrato 303|0||85|48|36|2|1|16|1|0|145|0|0|0|1|0|0|0|0|0|5|0|0|2|0|9|282|52|37|168|16|2018|7|1|19|52|11|1|N
28|4|625|C|1|0|1|628|22|10|303|Estrato 303|0||21|86|62|2|2|14|5|4|172|4|4|0|0|0|2|1|0|0|3|0|0|0|0|5|385|97|71|193|19|2018|7|1|20|0|11|1|N
28|4|638|C|1|0|1|562|22|11|303|Estrato 303|0||94|94|58|3|4|18|3|2|120|1|3|0|1|0|0|0|0|0|0|1|0|0|2|10|341|104|64|140|21|2018|7|1|19|48|44|1|N
28|4|647|C|7|0|1|712|22|11|303|Estrato 303|0||110|80|31|4|1|22|3|1|220|5|0|1|1|0|0|2|0|0|6|0|0|2|0|7|396|89|35|255|10|2018|7|1|20|36|38|1|N
28|4|667|B|1|0|1|565|22|10|303|Estrato 303|0||23|68|46|0|0|13|1|0|176|4|1|1|1|0|0|1|0|0|3|1|0|1|0|4|344|72|47|198|23|2018|7|1|19|24|57|1|N
28|5|326|B|1|0|3|228|13|13|304|Estrato 304|0||7|74|35|1|1|6|2|2|49|4|1|0|0|0|0|0|0|0|1|1|0|0|0|2|188|78|38|61|9|2018|7|1|20|14|19|1|N
28|5|348|B|1|0|2|417|16|13|304|Estrato 304|0||11|77|11|4|0|92|1|0|77|3|1|0|1|0|1|0|0|0|5|6|0|0|0|22|308|84|12|183|7|2018|7|1|19|19|55|1|N
28|5|1568|B|1|0|1|632|41|14|304|Estrato 304|0||49|117|73|2|0|17|1|1|140|10|3|1|1|0|0|0|1|0|9|2|0|0|1|11|439|125|75|178|49|2018|7|1|19|1|11|1|N
28|5|1575|B|1|0|1|609|41|14|304|Estrato 304|0||36|120|55|3|1|25|2|2|146|12|2|2|2|0|4|0|0|0|11|3|0|4|0|6|436|131|62|201|36|2018|7|1|20|21|31|1|N
28|5|1599|B|1|0|1|660|41|14|304|Estrato 304|0||71|97|74|3|1|24|3|1|171|4|1|0|0|0|1|0|0|0|6|1|0|1|0|3|458|104|77|207|67|2018|7|1|20|10|52|1|N
28|5|1600|C|2|0|1|622|41|14|304|Estrato 304|0||73|105|73|1|2|19|3|1|156|6|7|1|0|0|2|1|1|0|7|2|0|2|0|3|461|117|80|192|69|2018|7|1|20|38|26|1|N
28|5|1604|B|1|0|1|391|41|14|304|Estrato 304|0||72|69|50|0|1|17|2|3|101|7|0|1|0|0|1|0|0|0|7|2|0|2|0|7|300|72|55|136|30|2018|7|1|20|6|14|1|N
28|5|1627|B|1|0|1|380|41|14|304|Estrato 304|0||89|78|74|1|1|11|5|0|65|4|3|1|0|0|1|1|0|0|3|1|1|0|0|2|279|88|77|85|27|2018|7|1|20|18|37|1|N
28|5|1650|C|4|0|1|653|41|15|304|Estrato 304|0||82|112|64|1|6|15|1|0|195|6|1|1|1|1|1|1|0|0|6|2|0|2|0|5|471|118|72|226|50|2018|7|1|19|30|19|1|N
28|5|1661|B|1|0|1|514|41|15|304|Estrato 304|0||95|82|75|0|0|0|0|0|169|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|366|82|75|169|35|2018|7|1|20|23|48|1|N
28|5|1690|C|2|0|1|522|41|15|304|Estrato 304|0||117|68|39|2|5|44|5|3|133|6|3|1|1|0|1|0|0|0|8|3|0|2|0|3|344|80|48|196|17|2018|7|1|20|25|59|1|N
28|6|16|C|1|0|1|500|2|18|305|Estrato 305|0||10|73|70|1|0|11|39|1|136|4|3|0|1|0|0|1|0|0|4|0|0|0|0|8|365|117|72|155|13|2018|7|1|19|42|36|1|N
28|6|28|B|1|0|3|603|2|18|305|Estrato 305|0||6|98|108|4|17|18|57|0|126|3|2|0|10|0|0|1|2|1|0|0|0|2|0|10|470|171|129|149|11|2018|7|1|20|16|29|1|N
28|6|106|B|1|0|3|706|4|16|305|Estrato 305|0||15|296|94|7|0|17|2|0|110|1|1|0|2|0|0|0|0|0|4|1|0|1|0|14|558|308|94|134|8|2018|7|1|20|27|4|1|N
28|6|120|B|1|0|3|298|6|16|305|Estrato 305|0||20|65|175|0|0|1|0|0|11|2|0|0|0|0|0|1|0|0|1|2|0|0|0|2|260|65|176|17|0|2018|7|1|20|13|27|1|N
28|6|266|E|2|0|2|279|11|16|305|Estrato 305|0||31|112|21|2|0|10|3|1|40|2|1|0|0|0|0|0|0|0|3|1|0|2|0|2|203|118|22|58|3|2018|7|1|18|55|34|1|N
28|6|268|E|2|0|3|305|11|16|305|Estrato 305|0||31|104|74|2|0|6|0|3|37|1|1|1|0|0|2|1|0|0|0|0|0|0|0|3|237|108|80|44|2|2018|7|1|19|46|0|1|N
28|6|394|B|1|0|3|390|19|16|305|Estrato 305|0||64|131|16|1|3|16|3|0|73|12|1|1|0|0|0|1|0|0|3|1|1|2|0|14|290|137|20|108|11|2018|7|1|19|36|13|1|N
28|6|443|S|1|0|1|0|21|17|305|Estrato 305|0||76|159|65|2|3|19|2|4|383|6|2|1|1|0|1|1|0|0|9|3|3|6|0|9|760|167|74|429|81|2018|7|1|20|3|42|1|N
28|6|455|C|2|0|1|608|21|17|305|Estrato 305|0||87|82|47|3|1|16|2|3|154|9|2|0|0|0|1|0|1|0|6|0|1|3|0|8|381|89|53|189|42|2018|7|1|19|35|14|1|N
28|6|479|C|1|0|2|547|21|17|305|Estrato 305|0||94|147|36|4|4|24|4|1|103|8|2|0|0|0|1|0|0|0|5|0|0|3|1|14|368|157|42|143|11|2018|7|1|19|31|57|1|N
28|6|486|B|1|0|1|212|21|17|305|Estrato 305|0||100|32|28|4|0|4|0|1|40|1|0|0|0|0|1|0|0|0|0|1|0|0|0|4|118|36|30|46|2|2018|7|1|19|46|52|1|N
28|6|933|B|1|0|1|337|31|16|305|Estrato 305|0||112|94|74|0|0|4|25|0|56|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|263|119|74|63|6|2018|7|1|19|48|27|1|N
28|6|1286|B|1|0|3|207|37|16|305|Estrato 305|0||124|35|15|0|0|0|0|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|75|35|15|24|1|2018|7|1|19|42|45|1|N
28|7|35|B|1|0|1|510|3|18|306|Estrato 306|0||20|86|28|3|2|13|3|1|130|5|2|0|0|0|2|0|0|0|9|2|0|0|0|9|315|94|33|159|20|2018|7|1|20|2|44|2|N
28|7|42|B|1|0|1|581|3|18|306|Estrato 306|0||16|105|55|2|2|15|2|4|160|5|0|1|0|0|2|1|0|0|10|3|0|1|0|5|393|110|64|194|20|2018|7|1|20|30|58|2|N
28|7|59|C|1|0|1|454|3|18|306|Estrato 306|0||4|125|36|2|2|10|3|3|81|6|1|1|1|0|0|0|0|0|6|2|0|1|0|9|300|133|41|106|11|2018|7|1|19|55|10|2|N
28|7|80|C|2|0|1|711|3|19|306|Estrato 306|0||51|80|26|1|2|14|1|0|173|4|1|0|0|0|2|0|0|0|2|2|0|1|0|6|333|83|30|196|18|2018|7|1|20|28|41|2|N
28|7|80|C|3|0|1|711|3|19|306|Estrato 306|0||51|64|19|1|2|19|2|1|160|4|1|1|0|0|1|0|1|0|6|3|0|2|0|7|311|69|24|194|17|2018|7|1|20|21|36|1|N
28|7|88|C|1|0|1|456|3|19|306|Estrato 306|0||56|91|13|3|3|14|5|0|126|4|4|1|1|0|0|0|0|0|6|2|0|1|0|4|290|105|16|153|12|2018|7|1|20|0|0|2|N
28|7|89|C|3|0|1|650|3|19|306|Estrato 306|0||58|112|21|4|1|15|3|2|175|9|2|0|0|0|0|0|0|0|6|0|1|1|0|6|396|121|24|207|38|2018|7|1|19|22|19|2|N
28|7|95|C|1|0|1|554|3|19|306|Estrato 306|0||56|99|23|1|1|11|1|0|152|5|2|0|1|0|0|0|0|0|10|1|0|1|0|8|348|104|24|180|32|2018|7|1|20|16|13|2|N
28|7|95|C|2|0|1|553|3|19|306|Estrato 306|0||56|90|20|0|0|18|2|2|174|9|3|0|1|0|1|0|0|0|7|4|1|3|0|8|373|96|23|216|30|2018|7|1|20|19|44|2|N
28|7|195|C|1|0|1|563|9|20|306|Estrato 306|0||101|65|22|1|0|11|1|1|229|6|1|0|0|0|0|0|0|0|7|0|0|1|0|9|382|68|23|254|28|2018|7|1|19|46|46|2|N
28|7|211|B|1|0|1|511|9|20|306|Estrato 306|0||109|70|22|2|1|15|0|1|178|7|2|0|0|0|1|0|0|0|19|0|0|0|1|4|352|74|25|219|29|2018|7|1|19|44|58|2|N
28|7|2015|B|1|0|1|541|3|18|306|Estrato 306|0||43|68|17|2|1|14|0|2|177|13|0|0|1|0|0|1|0|0|4|0|0|2|1|3|338|71|21|210|32|2018|7|1|20|18|26|2|N
28|7|2019|C|1|0|1|535|3|18|306|Estrato 306|0||45|45|18|1|3|15|3|1|163|4|4|0|0|0|0|0|0|1|5|1|0|0|0|1|278|53|23|188|13|2018|7|1|20|21|38|1|N
28|7|2021|B|1|0|1|594|3|18|306|Estrato 306|0||41|68|22|0|2|17|2|2|193|10|3|0|1|0|0|0|0|0|16|4|0|2|0|0|365|74|26|242|23|2018|7|1|19|16|34|2|N
28|8|213|B|1|0|1|514|9|20|307|Estrato 307|0||74|87|26|3|2|8|1|1|155|7|5|1|0|0|1|0|0|0|7|0|1|1|0|2|340|97|30|179|32|2018|7|1|20|16|12|2|N
28|8|251|B|1|0|1|410|9|20|307|Estrato 307|0||84|53|35|1|3|14|1|1|151|2|1|0|0|0|0|1|0|0|1|1|0|1|2|2|296|56|40|170|26|2018|7|1|19|13|0|2|N
28|8|1312|C|1|0|1|476|38|21|307|Estrato 307|0||3|75|36|3|2|16|2|2|121|6|1|1|0|0|0|0|0|0|5|1|0|1|0|6|313|82|40|150|35|2018|7|1|20|8|42|2|N
28|8|1313|B|1|0|1|575|38|21|307|Estrato 307|0||2|93|44|3|2|14|3|0|173|6|2|0|0|0|0|1|0|0|7|0|0|2|0|4|388|101|47|202|34|2018|7|1|20|16|59|2|N
28|8|1330|C|2|0|1|612|38|21|307|Estrato 307|0||6|121|30|5|0|27|0|1|187|3|3|0|0|0|0|1|0|0|8|1|0|0|2|1|428|129|32|226|38|2018|7|1|20|30|27|2|N
28|8|1345|C|2|0|1|595|38|21|307|Estrato 307|0||29|93|45|1|0|22|1|0|193|2|1|0|0|0|1|1|0|1|9|1|1|1|0|3|412|96|48|229|36|2018|7|1|20|18|52|2|N
28|8|1359|C|7|0|1|682|38|21|307|Estrato 307|0||38|122|30|3|0|22|2|1|185|7|2|0|0|0|0|1|0|0|1|1|0|2|0|6|426|129|32|218|41|2018|7|1|20|6|17|2|N
28|8|1380|C|4|0|1|655|38|22|307|Estrato 307|0||42|109|23|1|1|9|6|4|199|3|0|0|0|0|0|1|0|0|7|1|1|3|0|8|415|116|29|223|39|2018|7|1|20|6|21|2|N
28|8|1393|B|1|0|1|611|38|22|307|Estrato 307|0||60|165|48|1|1|5|4|3|143|6|7|0|0|0|0|0|0|0|8|2|0|1|1|1|434|177|52|165|38|2018|7|1|20|19|47|2|N
28|8|1402|B|1|0|1|678|38|22|307|Estrato 307|0||71|141|42|0|2|17|1|0|179|5|4|0|0|0|1|0|0|0|6|1|1|3|0|7|460|146|45|212|50|2018|7|1|20|36|54|2|N
28|8|1403|C|1|0|1|441|38|22|307|Estrato 307|0||89|125|53|0|1|6|1|0|78|4|4|0|1|0|2|0|0|0|2|3|0|0|0|5|293|131|56|93|8|2018|7|1|19|43|13|2|N
28|8|1414|B|1|0|1|570|38|22|307|Estrato 307|0||93|97|33|2|3|16|1|3|186|8|3|0|0|0|0|0|0|0|8|1|1|2|0|7|397|103|39|222|26|2018|7|1|19|44|12|2|N
28|8|1420|C|1|0|1|528|38|22|307|Estrato 307|0||92|149|36|0|1|25|2|2|118|1|7|1|0|0|0|0|1|0|8|0|0|1|0|1|375|159|40|153|22|2018|7|1|19|17|32|2|N
28|8|1453|C|2|0|1|512|38|22|307|Estrato 307|0||105|99|26|5|1|11|4|1|90|9|2|0|0|0|0|0|0|0|8|1|0|1|0|0|280|110|28|120|22|2018|7|1|20|19|20|2|N
28|8|1477|B|1|0|1|508|38|22|307|Estrato 307|0||119|74|37|3|5|24|0|1|137|3|2|0|0|0|1|1|0|0|10|0|0|1|0|8|328|79|45|175|21|2018|7|1|19|20|6|2|N
28|9|1071|B|1|0|1|543|32|6|308|Estrato 308|0||5|80|31|2|2|12|1|3|137|6|0|0|0|0|1|0|0|0|3|0|0|0|0|11|308|83|37|158|19|2018|7|1|19|50|59|1|N
28|9|1101|C|13|0|1|708|32|6|308|Estrato 308|0||51|99|26|5|2|19|4|1|179|3|0|0|0|0|0|0|0|0|2|1|1|1|0|7|375|108|29|206|25|2018|7|1|20|36|45|1|N
28|9|1106|B|1|0|1|604|32|6|308|Estrato 308|0||62|73|61|4|0|14|2|0|139|7|0|0|1|0|1|1|0|0|4|2|0|0|0|10|342|80|63|166|23|2018|7|1|19|44|28|1|N
28|9|1767|B|1|0|1|707|32|5|308|Estrato 308|0||41|58|13|1|0|20|2|2|300|7|1|0|0|1|0|0|1|0|13|5|1|1|0|6|471|63|16|347|39|2018|7|1|19|35|3|1|N
28|9|1799|B|1|0|1|524|32|7|308|Estrato 308|0||91|75|15|1|2|25|3|0|175|0|4|0|0|0|0|1|0|0|6|3|0|0|0|6|354|83|18|209|38|2018|7|1|20|24|28|3|N
28|9|1867|B|1|0|1|715|32|5|308|Estrato 308|0||32|69|21|3|0|19|2|2|226|8|2|0|1|0|0|0|0|0|23|0|1|2|0|11|404|77|23|279|14|2018|7|1|20|37|22|1|N
28|9|1885|B|1|0|1|683|32|5|308|Estrato 308|0||23|60|18|4|1|17|3|0|237|5|1|2|1|0|0|0|0|0|6|0|0|0|0|3|367|71|19|265|9|2018|7|1|20|7|55|1|N
29|1|67|B|1|0|3|215|5|11|309|Estrato 309|0||15|12|15|3|0|10|1|1|101|2|0|0|0|0|0|2|0|0|3|0|0|0|0|5|155|16|18|116|0|2018|7|1|19|32|20|1|N
29|1|102|B|1|0|1|728|7|11|309|Estrato 309|0||4|55|105|5|3|9|2|2|192|8|1|2|0|0|1|2|0|0|4|4|0|4|0|18|434|65|113|221|17|2018|7|1|20|25|59|1|N
29|1|110|C|1|0|2|722|8|11|309|Estrato 309|0||10|17|38|3|5|41|1|2|255|10|3|2|0|0|0|2|0|0|8|4|1|6|0|11|422|26|47|325|13|2018|7|1|20|2|42|1|N
29|1|189|B|1|0|1|537|13|10|309|Estrato 309|0||40|48|46|0|2|16|0|1|180|3|4|2|0|0|1|1|0|0|6|6|0|1|1|9|345|54|51|212|18|2018|7|1|20|21|3|1|N
29|1|190|B|1|0|1|497|13|10|309|Estrato 309|0||39|32|47|2|1|21|3|3|138|6|2|0|0|0|1|0|0|0|11|4|0|2|0|11|308|39|52|182|24|2018|7|1|20|2|13|1|N
29|1|215|B|1|0|3|299|13|10|309|Estrato 309|0||35|22|38|0|33|8|5|3|83|4|0|0|1|0|4|2|0|0|1|2|0|0|0|9|225|28|80|98|10|2018|7|1|20|6|50|1|N
29|1|404|B|1|0|2|602|30|3|309|Estrato 309|0||53|59|40|7|3|58|3|3|118|13|3|0|1|0|2|4|2|0|11|5|1|2|0|16|369|73|54|208|18|2018|7|1|20|23|15|1|N
29|1|495|C|1|0|2|401|34|2|309|Estrato 309|0||127|31|25|3|1|19|3|3|132|5|2|0|0|0|0|1|0|0|1|2|2|1|0|4|244|39|30|162|9|2018|7|1|20|16|23|1|N
29|1|499|B|1|0|3|441|34|2|309|Estrato 309|0||118|50|50|6|2|16|3|1|126|4|0|2|0|0|0|0|0|0|0|1|0|0|0|11|282|61|53|147|10|2018|7|1|19|43|34|1|N
29|1|504|B|1|0|3|212|34|2|309|Estrato 309|0||114|11|20|4|0|17|1|2|73|5|0|0|0|0|0|0|1|0|4|1|0|0|3|7|153|16|23|100|4|2018|7|1|20|22|23|1|N
29|1|527|E|1|0|1|701|38|3|309|Estrato 309|0||69|34|25|2|4|27|0|1|231|10|2|0|0|0|1|0|0|0|15|3|0|4|0|5|405|38|31|290|41|2018|7|1|20|28|2|1|N
29|1|528|E|1|1|2|584|38|3|309|Estrato 309|0||67|33|31|3|0|29|3|0|191|12|1|0|0|0|1|0|0|0|7|5|0|4|1|8|361|40|32|248|32|2018|7|1|20|35|9|1|N
29|1|540|C|2|0|1|639|39|3|309|Estrato 309|0||59|25|55|4|1|34|4|0|238|3|1|2|0|0|1|0|0|0|13|5|2|0|0|8|414|36|57|295|18|2018|7|1|20|30|20|1|N
29|2|9|C|1|0|1|596|2|8|310|Estrato 310|0||4|32|48|4|1|35|2|3|214|14|5|1|1|0|0|0|0|0|11|3|0|9|1|10|418|45|52|286|24|2018|7|1|20|29|33|1|N
29|2|132|B|1|0|1|622|10|9|310|Estrato 310|0||32|62|49|6|3|26|1|2|260|1|1|0|0|0|0|0|0|0|10|1|0|0|1|5|452|70|54|298|24|2018|7|1|19|42|4|1|N
29|2|386|C|2|0|1|670|28|12|310|Estrato 310|0||78|23|17|1|3|35|2|2|369|7|0|0|0|0|0|2|0|0|29|0|0|0|0|3|504|26|24|440|11|2018|7|1|20|33|41|1|N
29|2|469|B|1|0|1|523|33|7|310|Estrato 310|0||54|22|37|3|2|21|3|1|248|12|2|0|0|0|1|0|0|0|10|4|0|2|0|8|381|30|41|297|5|2018|7|1|19|58|44|1|N
29|2|562|C|2|0|1|718|41|12|310|Estrato 310|0||123|37|41|8|2|21|6|0|336|5|7|1|1|0|2|3|0|3|13|0|0|4|1|7|512|60|51|379|14|2018|7|1|20|20|50|1|N
29|3|86|C|2|0|2|587|6|1|311|Estrato 311|0||6|24|53|2|1|30|4|1|211|9|3|1|0|0|1|0|1|0|14|3|0|4|0|17|396|34|57|271|17|2018|7|1|20|28|42|1|N
29|3|89|C|2|0|1|699|6|1|311|Estrato 311|0||15|51|35|2|2|16|0|3|243|9|1|0|0|0|1|0|0|0|21|2|0|2|0|12|438|54|41|293|38|2018|7|1|20|6|4|1|N
29|3|234|B|1|0|1|655|15|6|311|Estrato 311|0||78|37|57|2|4|22|1|2|239|9|3|0|0|0|0|0|0|0|11|3|3|2|0|5|417|43|63|289|17|2018|7|1|20|36|21|1|N
29|3|330|B|1|0|1|586|23|14|311|Estrato 311|0||122|24|19|15|1|28|2|1|214|6|0|2|0|1|1|1|0|0|8|2|1|5|0|9|355|44|23|264|15|2018|7|1|20|1|48|1|N
29|3|430|C|1|0|1|580|53|14|311|Estrato 311|0||114|11|32|15|1|32|2|2|264|13|0|1|1|1|1|1|0|0|4|2|0|1|0|12|407|31|37|316|11|2018|7|1|20|5|39|1|N
29|3|587|C|2|0|1|607|59|13|311|Estrato 311|0||87|19|48|1|0|18|2|5|292|8|1|2|0|0|0|1|0|0|10|3|0|6|1|8|432|25|54|337|7|2018|7|1|19|53|20|1|N
30|1|331|C|1|0|1|475|15|2|312|Estrato 312|1|Estrato 1|69|42|49|5|1|5|2|2|168|11|3|1|0|0|0|0|1|0|9|2|1|1|0|10|328|53|53|197|15|2018|7|1|20|33|57|1|N
